815013,513,513,44602,14137,川崎市麻生区
815015,4,4,44603,13209,町田市
815019,51,51,44603,13209,町田市
815015,61,61,44603,14151,相模原市緑区
815015,19671,19671,44603,14152,相模原市中央区
815016,1397,1397,44603,14152,相模原市中央区
815017,39,39,44603,14152,相模原市中央区
815018,1586,1586,44603,14152,相模原市中央区
815019,7167,7167,44603,14152,相模原市中央区
815019,2726,2726,44603,14153,相模原市南区
815023,375,375,44604,13209,町田市
815024,1989,1989,44604,13209,町田市
815020,38,38,44604,13225,稲城市
815021,6,6,44604,14117,横浜市青葉区
815024,570,570,44604,14117,横浜市青葉区
815020,194,194,44604,14135,川崎市多摩区
815020,267,267,44604,14136,川崎市宮前区
815024,508,508,44604,14137,川崎市麻生区
815020,41564,41564,44604,14137,川崎市麻生区
815021,772,772,44604,14137,川崎市麻生区
815022,317,317,44604,14137,川崎市麻生区
815025,28830,28830,44605,13201,八王子市
815025,4,4,44605,13209,町田市
815026,15126,15126,44606,14135,川崎市多摩区
815027,491,491,44606,14135,川崎市多摩区
815029,211,211,44606,14135,川崎市多摩区
815030,1274,1274,44606,14136,川崎市宮前区
815026,1,1,44606,14136,川崎市宮前区
815027,4635,4635,44606,14136,川崎市宮前区
815028,228,228,44606,14136,川崎市宮前区
815029,806,806,44606,14136,川崎市宮前区
815026,3684,3684,44606,14137,川崎市麻生区
815031,90,90,44607,13209,町田市
815031,6025,6025,44607,14112,横浜市旭区
815031,27671,27671,44607,14113,横浜市緑区
815032,2,2,44607,14113,横浜市緑区
815031,2009,2009,44607,14117,横浜市青葉区
815033,25975,25975,44608,14153,相模原市南区
815034,14123,14123,44608,14153,相模原市南区
815035,17,17,44608,14153,相模原市南区
815034,553,553,44608,14213,大和市
815033,4862,4862,44608,14216,座間市
815036,16506,16506,44609,13209,町田市
815037,10587,10587,44609,13209,町田市
815038,10044,10044,44609,13209,町田市
815039,303,303,44609,13209,町田市
815036,6,6,44609,14137,川崎市麻生区
815038,138,138,44609,14137,川崎市麻生区
815040,171,171,44610,14151,相模原市緑区
815041,2552,2552,44611,14137,川崎市麻生区
815042,487,487,44612,13201,八王子市
815045,2271,2271,44613,13201,八王子市
815046,2097,2097,44613,13201,八王子市
815047,492,492,44613,13201,八王子市
815048,669,669,44613,13201,八王子市
815050,2962,2962,44613,13201,八王子市
815043,28087,28087,44613,13201,八王子市
815044,842,842,44613,13209,町田市
815049,25,25,44613,13209,町田市
815051,13873,13873,44614,14203,平塚市
815052,132,132,44614,14203,平塚市
815052,140,140,44614,14341,中郡大磯町
815061,244,244,44615,14205,藤沢市
815054,702,702,44615,14207,茅ケ崎市
815055,546,546,44615,14207,茅ケ崎市
815057,7,7,44615,14207,茅ケ崎市
815058,4,4,44615,14207,茅ケ崎市
815059,15,15,44615,14207,茅ケ崎市
815060,662,662,44615,14207,茅ケ崎市
815061,3336,3336,44615,14207,茅ケ崎市
815062,4,4,44615,14207,茅ケ崎市
815053,19409,19409,44615,14207,茅ケ崎市
815056,161,161,44615,14321,高座郡寒川町
815062,4544,4544,44615,14321,高座郡寒川町
815075,222,222,44616,14213,大和市
815070,784,784,44616,14215,海老名市
815063,1950,1950,44616,14215,海老名市
815071,582,582,44616,14215,海老名市
815077,166,166,44616,14215,海老名市
815072,187,187,44616,14215,海老名市
815064,2904,2904,44616,14215,海老名市
815073,1155,1155,44616,14215,海老名市
815078,243,243,44616,14215,海老名市
815065,132,132,44616,14215,海老名市
815074,3,3,44616,14215,海老名市
815079,24,24,44616,14215,海老名市
815066,2876,2876,44616,14215,海老名市
815080,308,308,44616,14215,海老名市
815081,169,169,44616,14215,海老名市
815067,3,3,44616,14215,海老名市
815075,3300,3300,44616,14215,海老名市
815068,245,245,44616,14215,海老名市
815083,242,242,44616,14215,海老名市
815084,874,874,44616,14215,海老名市
815069,3630,3630,44616,14215,海老名市
815076,360,360,44616,14215,海老名市
815076,2114,2114,44616,14216,座間市
815077,20,20,44616,14216,座間市
815066,54,54,44616,14216,座間市
815075,83,83,44616,14216,座間市
815063,1510,1510,44616,14218,綾瀬市
815074,1,1,44616,14218,綾瀬市
815068,4,4,44616,14218,綾瀬市
815075,520,520,44616,14218,綾瀬市
815082,331,331,44616,14321,高座郡寒川町
815085,117,117,44616,14321,高座郡寒川町
815086,28435,28435,44617,14205,藤沢市
815087,1903,1903,44617,14205,藤沢市
815088,2002,2002,44617,14205,藤沢市
815089,111,111,44617,14205,藤沢市
815090,2,2,44617,14205,藤沢市
815091,735,735,44617,14205,藤沢市
815092,597,597,44617,14205,藤沢市
815093,17,17,44617,14205,藤沢市
815092,906,906,44617,14207,茅ケ崎市
815096,18,18,44618,14204,鎌倉市
815094,17476,17476,44618,14204,鎌倉市
815095,9105,9105,44618,14208,逗子市
815096,4727,4727,44618,14208,逗子市
815106,445,445,44619,14204,鎌倉市
815103,286,286,44619,14208,逗子市
815105,523,523,44619,14208,逗子市
815097,296,296,44619,14208,逗子市
815106,1454,1454,44619,14208,逗子市
815098,3056,3056,44619,14208,逗子市
815107,728,728,44619,14208,逗子市
815099,459,459,44619,14208,逗子市
815101,399,399,44619,14208,逗子市
815102,534,534,44619,14208,逗子市
815104,137,137,44619,14301,三浦郡葉山町
815097,1170,1170,44619,14301,三浦郡葉山町
815099,1928,1928,44619,14301,三浦郡葉山町
815100,20,20,44619,14301,三浦郡葉山町
815112,68,68,44620,14201,横須賀市
815113,2129,2129,44620,14201,横須賀市
815114,65,65,44620,14201,横須賀市
815115,877,877,44620,14201,横須賀市
815116,1369,1369,44620,14201,横須賀市
815117,924,924,44620,14201,横須賀市
815108,2365,2365,44620,14201,横須賀市
815109,4396,4396,44620,14201,横須賀市
815110,3518,3518,44620,14201,横須賀市
815111,1323,1323,44620,14201,横須賀市
815118,3211,3211,44621,14153,相模原市南区
815118,35916,35916,44621,14213,大和市
815120,1,1,44621,14215,海老名市
815120,2352,2352,44621,14216,座間市
815121,693,693,44621,14216,座間市
815122,117,117,44621,14216,座間市
815123,418,418,44621,14216,座間市
815124,72,72,44621,14216,座間市
815125,585,585,44621,14216,座間市
815126,449,449,44621,14216,座間市
815127,563,563,44621,14216,座間市
815118,4898,4898,44621,14216,座間市
815128,2414,2414,44621,14216,座間市
815119,1378,1378,44621,14216,座間市
815129,177,177,44621,14216,座間市
815133,2158,2158,44622,14112,横浜市旭区
815130,26504,26504,44622,14112,横浜市旭区
815130,9018,9018,44622,14114,横浜市瀬谷区
815131,1653,1653,44622,14114,横浜市瀬谷区
815132,486,486,44622,14114,横浜市瀬谷区
815139,3149,3149,44623,14110,横浜市戸塚区
815141,960,960,44623,14110,横浜市戸塚区
815134,11142,11142,44623,14110,横浜市戸塚区
815135,848,848,44623,14110,横浜市戸塚区
815136,1104,1104,44623,14110,横浜市戸塚区
815137,10295,10295,44623,14110,横浜市戸塚区
815138,238,238,44623,14110,横浜市戸塚区
815138,5828,5828,44623,14112,横浜市旭区
815140,645,645,44623,14112,横浜市旭区
815138,7420,7420,44623,14116,横浜市泉区
815134,11014,11014,44623,14116,横浜市泉区
815142,12589,12589,44624,14110,横浜市戸塚区
815143,895,895,44624,14110,横浜市戸塚区
815144,86,86,44624,14110,横浜市戸塚区
815142,19802,19802,44624,14111,横浜市港南区
815145,5104,5104,44625,14105,横浜市南区
815145,6301,6301,44625,14107,横浜市磯子区
815145,28310,28310,44625,14111,横浜市港南区
815148,61,61,44626,14107,横浜市磯子区
815146,3164,3164,44626,14110,横浜市戸塚区
815148,16448,16448,44626,14111,横浜市港南区
815146,4161,4161,44626,14115,横浜市栄区
815147,1927,1927,44626,14115,横浜市栄区
815148,15071,15071,44626,14115,横浜市栄区
815149,35,35,44626,14115,横浜市栄区
815148,252,252,44626,14204,鎌倉市
815152,440,440,44627,14108,横浜市金沢区
815150,29080,29080,44627,14108,横浜市金沢区
815151,6,6,44627,14108,横浜市金沢区
815155,50,50,44628,14203,平塚市
815153,63,63,44628,14205,藤沢市
815153,35571,35571,44628,14207,茅ケ崎市
815154,840,840,44628,14207,茅ケ崎市
815155,1363,1363,44628,14207,茅ケ崎市
815156,1270,1270,44628,14207,茅ケ崎市
815160,956,956,44629,14203,平塚市
815161,652,652,44629,14203,平塚市
815162,405,405,44629,14203,平塚市
815157,569,569,44629,14203,平塚市
815159,1069,1069,44629,14203,平塚市
815160,2,2,44629,14217,南足柄市
815160,41,41,44629,14361,足柄上郡中井町
815158,32,32,44629,14361,足柄上郡中井町
815160,1,1,44629,14366,足柄上郡開成町
815163,1233,1233,44630,14213,大和市
815169,15,15,44630,14215,海老名市
815163,114,114,44630,14215,海老名市
815164,202,202,44630,14215,海老名市
815166,4,4,44630,14218,綾瀬市
815167,3,3,44630,14218,綾瀬市
815168,36,36,44630,14218,綾瀬市
815169,2065,2065,44630,14218,綾瀬市
815170,3,3,44630,14218,綾瀬市
815164,891,891,44630,14218,綾瀬市
815165,2384,2384,44630,14218,綾瀬市
815175,60,60,44631,14205,藤沢市
815171,33042,33042,44631,14205,藤沢市
815172,26,26,44631,14205,藤沢市
815173,126,126,44631,14205,藤沢市
815174,139,139,44631,14205,藤沢市
815171,1295,1295,44631,14207,茅ケ崎市
815175,85,85,44631,14213,大和市
815174,1977,1977,44631,14218,綾瀬市
815175,392,392,44631,14218,綾瀬市
815176,997,997,44632,14108,横浜市金沢区
815177,918,918,44632,14108,横浜市金沢区
815181,1012,1012,44632,14201,横須賀市
815182,141,141,44632,14201,横須賀市
815183,159,159,44632,14201,横須賀市
815177,10121,10121,44632,14201,横須賀市
815178,35,35,44632,14201,横須賀市
815179,3141,3141,44632,14201,横須賀市
815180,257,257,44632,14201,横須賀市
815187,375,375,44633,14201,横須賀市
815184,119,119,44633,14301,三浦郡葉山町
815185,627,627,44633,14301,三浦郡葉山町
815186,216,216,44633,14301,三浦郡葉山町
815187,19,19,44633,14301,三浦郡葉山町
815188,645,645,44633,14301,三浦郡葉山町
815191,222,222,44634,14201,横須賀市
815192,85,85,44634,14201,横須賀市
815193,63,63,44634,14201,横須賀市
815194,282,282,44634,14201,横須賀市
815195,271,271,44634,14201,横須賀市
815196,632,632,44634,14201,横須賀市
815197,603,603,44634,14201,横須賀市
815189,34728,34728,44634,14201,横須賀市
815190,423,423,44634,14201,横須賀市
815202,816,816,44635,14201,横須賀市
815203,240,240,44635,14201,横須賀市
815204,198,198,44635,14201,横須賀市
815205,990,990,44635,14201,横須賀市
815206,1588,1588,44635,14201,横須賀市
815198,21886,21886,44635,14201,横須賀市
815199,267,267,44635,14201,横須賀市
815200,2294,2294,44635,14201,横須賀市
815201,1168,1168,44635,14201,横須賀市
815212,70,70,44636,14201,横須賀市
815213,460,460,44636,14201,横須賀市
815214,5,5,44636,14201,横須賀市
815215,91,91,44636,14201,横須賀市
815207,426,426,44636,14201,横須賀市
815217,175,175,44636,14201,横須賀市
815208,2118,2118,44636,14201,横須賀市
815218,1426,1426,44636,14201,横須賀市
815209,289,289,44636,14201,横須賀市
815210,448,448,44636,14201,横須賀市
815211,615,615,44636,14201,横須賀市
815215,2583,2583,44636,14210,三浦市
815216,334,334,44636,14210,三浦市
815219,613,613,44636,14210,三浦市
815221,1089,1089,44637,14110,横浜市戸塚区
815223,4447,4447,44637,14110,横浜市戸塚区
815220,11890,11890,44637,14110,横浜市戸塚区
815222,3693,3693,44637,14116,横浜市泉区
815224,2163,2163,44637,14116,横浜市泉区
815225,570,570,44637,14116,横浜市泉区
815226,652,652,44637,14116,横浜市泉区
815227,1838,1838,44637,14116,横浜市泉区
815228,3,3,44637,14116,横浜市泉区
815220,10218,10218,44637,14116,横浜市泉区
815224,2710,2710,44637,14205,藤沢市
815224,2186,2186,44637,14213,大和市
815229,29520,29520,44638,14213,大和市
815230,1500,1500,44638,14213,大和市
815231,10882,10882,44639,14108,横浜市金沢区
815232,22,22,44639,14108,横浜市金沢区
815233,3932,3932,44640,14204,鎌倉市
815233,49488,49488,44640,14205,藤沢市
815234,330,330,44640,14205,藤沢市
815235,200,200,44640,14205,藤沢市
815236,1603,1603,44640,14205,藤沢市
815233,404,404,44640,14207,茅ケ崎市
815239,17,17,44641,13209,町田市
815241,180,180,44641,14112,横浜市旭区
815237,54,54,44641,14112,横浜市旭区
815237,19978,19978,44641,14114,横浜市瀬谷区
815244,2,2,44641,14114,横浜市瀬谷区
815238,823,823,44641,14114,横浜市瀬谷区
815239,788,788,44641,14114,横浜市瀬谷区
815240,247,247,44641,14114,横浜市瀬谷区
815241,59,59,44641,14114,横浜市瀬谷区
815242,214,214,44641,14114,横浜市瀬谷区
815243,370,370,44641,14114,横浜市瀬谷区
815240,1029,1029,44641,14116,横浜市泉区
815237,602,602,44641,14213,大和市
815251,6,6,44642,14110,横浜市戸塚区
815245,934,934,44642,14110,横浜市戸塚区
815252,7800,7800,44642,14110,横浜市戸塚区
815254,99,99,44642,14110,横浜市戸塚区
815249,229,229,44642,14110,横浜市戸塚区
815246,21,21,44642,14115,横浜市栄区
815247,142,142,44642,14115,横浜市栄区
815252,4,4,44642,14115,横浜市栄区
815253,404,404,44642,14115,横浜市栄区
815248,559,559,44642,14115,横浜市栄区
815250,152,152,44642,14204,鎌倉市
815251,203,203,44642,14204,鎌倉市
815247,3939,3939,44642,14204,鎌倉市
815248,552,552,44642,14204,鎌倉市
815249,3322,3322,44642,14204,鎌倉市
815249,13358,13358,44642,14205,藤沢市
815255,3787,3787,44643,14107,横浜市磯子区
815256,975,975,44643,14107,横浜市磯子区
815255,36223,36223,44643,14108,横浜市金沢区
815257,450,450,44644,14205,藤沢市
815258,3410,3410,44645,14105,横浜市南区
815258,518,518,44645,14106,横浜市保土ケ谷区
815258,12201,12201,44645,14110,横浜市戸塚区
815259,916,916,44645,14110,横浜市戸塚区
815258,9278,9278,44645,14111,横浜市港南区
815259,125,125,44645,14111,横浜市港南区
815260,39145,39145,44646,14107,横浜市磯子区
815261,225,225,44646,14107,横浜市磯子区
815262,274,274,44646,14107,横浜市磯子区
815260,1091,1091,44646,14108,横浜市金沢区
815260,4210,4210,44646,14111,横浜市港南区
815263,3,3,44647,14108,横浜市金沢区
815263,7895,7895,44647,14115,横浜市栄区
815264,183,183,44647,14115,横浜市栄区
815265,9044,9044,44647,14115,横浜市栄区
815266,1187,1187,44647,14115,横浜市栄区
815267,995,995,44647,14115,横浜市栄区
815265,9617,9617,44647,14204,鎌倉市
815268,403,403,44647,14204,鎌倉市
815270,21,21,44648,14203,平塚市
815281,1,1,44648,14203,平塚市
815271,60,60,44648,14203,平塚市
815272,281,281,44648,14203,平塚市
815273,59,59,44648,14203,平塚市
815274,1226,1226,44648,14203,平塚市
815275,370,370,44648,14203,平塚市
815276,136,136,44648,14203,平塚市
815277,46,46,44648,14203,平塚市
815278,52,52,44648,14203,平塚市
815269,21424,21424,44648,14203,平塚市
815279,14,14,44648,14203,平塚市
815280,3,3,44648,14203,平塚市
815269,10,10,44648,14341,中郡大磯町
815292,67,67,44649,14204,鎌倉市
815282,268,268,44649,14204,鎌倉市
815293,30,30,44649,14204,鎌倉市
815283,2285,2285,44649,14204,鎌倉市
815294,185,185,44649,14204,鎌倉市
815284,613,613,44649,14204,鎌倉市
815295,1246,1246,44649,14204,鎌倉市
815285,6946,6946,44649,14204,鎌倉市
815296,1582,1582,44649,14204,鎌倉市
815286,89,89,44649,14204,鎌倉市
815297,361,361,44649,14204,鎌倉市
815298,1638,1638,44649,14204,鎌倉市
815288,38,38,44649,14204,鎌倉市
815299,2485,2485,44649,14204,鎌倉市
815290,88,88,44649,14204,鎌倉市
815291,5911,5911,44649,14204,鎌倉市
815287,904,904,44649,14205,藤沢市
815289,665,665,44649,14205,藤沢市
815300,1067,1067,44650,14203,平塚市
815314,160,160,44651,11102,さいたま市北区
815302,9885,9885,44651,11219,上尾市
815303,546,546,44651,11219,上尾市
815304,218,218,44651,11219,上尾市
815315,2,2,44651,11219,上尾市
815301,3452,3452,44651,11219,上尾市
815312,19,19,44651,11232,久喜市
815305,2,2,44651,11232,久喜市
815317,5,5,44651,11232,久喜市
815311,15,15,44651,11232,久喜市
815313,2,2,44651,11238,蓮田市
815306,84,84,44651,11238,蓮田市
815316,2,2,44651,11238,蓮田市
815307,201,201,44651,11238,蓮田市
815308,379,379,44651,11238,蓮田市
815313,211,211,44651,11246,白岡市
815310,779,779,44651,11246,白岡市
815304,329,329,44651,11301,北足立郡伊奈町
815309,74,74,44651,11301,北足立郡伊奈町
815324,169,169,44652,11101,さいたま市西区
815320,223,223,44652,11101,さいたま市西区
815321,3007,3007,44652,11102,さいたま市北区
815321,540,540,44652,11219,上尾市
815322,131,131,44652,11219,上尾市
815323,367,367,44652,11219,上尾市
815324,8,8,44652,11219,上尾市
815318,17347,17347,44652,11219,上尾市
815319,3264,3264,44652,11219,上尾市
815320,53,53,44652,11219,上尾市
815325,1022,1022,44653,11105,さいたま市中央区
815325,3952,3952,44653,11106,さいたま市桜区
815325,20644,20644,44653,11107,さいたま市浦和区
815325,40076,40076,44653,11108,さいたま市南区
815325,688,688,44653,11224,戸田市
815326,1892,1892,44654,11103,さいたま市大宮区
815327,23412,23412,44654,11103,さいたま市大宮区
815327,52,52,44654,11104,さいたま市見沼区
815327,155,155,44654,11105,さいたま市中央区
815327,10066,10066,44654,11107,さいたま市浦和区
815327,33,33,44654,11109,さいたま市緑区
815328,83339,83339,44655,11203,川口市
815329,8,8,44655,11203,川口市
815328,7963,7963,44655,11223,蕨市
815328,78,78,44655,13121,足立区
815330,2027,2027,44656,11108,さいたま市南区
815330,28655,28655,44656,11203,川口市
815330,23691,23691,44656,11223,蕨市
815331,3,3,44656,11223,蕨市
815330,42947,42947,44656,11224,戸田市
815337,54,54,44657,11101,さいたま市西区
815335,918,918,44657,11101,さいたま市西区
815336,162,162,44657,11103,さいたま市大宮区
815333,845,845,44657,11103,さいたま市大宮区
815333,2925,2925,44657,11105,さいたま市中央区
815337,24,24,44657,11106,さいたま市桜区
815332,13,13,44657,11106,さいたま市桜区
815333,9917,9917,44657,11106,さいたま市桜区
815334,330,330,44657,11106,さいたま市桜区
815339,829,829,44658,11102,さいたま市北区
815340,20372,20372,44658,11102,さいたま市北区
815341,1922,1922,44658,11102,さいたま市北区
815341,54,54,44658,11103,さいたま市大宮区
815340,622,622,44658,11103,さいたま市大宮区
815338,18658,18658,44658,11104,さいたま市見沼区
815342,3,3,44658,11110,さいたま市岩槻区
815338,3793,3793,44658,11219,上尾市
815339,581,581,44658,11219,上尾市
815342,3,3,44658,11238,蓮田市
815349,1172,1172,44659,11109,さいたま市緑区
815350,8,8,44659,11109,さいたま市緑区
815343,1699,1699,44659,11109,さいたま市緑区
815348,1055,1055,44659,11203,川口市
815343,16056,16056,44659,11203,川口市
815344,820,820,44659,11203,川口市
815345,4554,4554,44659,11203,川口市
815346,1091,1091,44659,11203,川口市
815347,9,9,44659,11203,川口市
815343,3958,3958,44659,11221,草加市
815344,67,67,44659,11221,草加市
815353,25,25,44660,11103,さいたま市大宮区
815351,6438,6438,44660,11104,さいたま市見沼区
815352,151,151,44660,11104,さいたま市見沼区
815353,6155,6155,44660,11104,さいたま市見沼区
815354,116,116,44660,11104,さいたま市見沼区
815355,3,3,44660,11104,さいたま市見沼区
815357,6874,6874,44661,11101,さいたま市西区
815356,4611,4611,44661,11101,さいたま市西区
815359,657,657,44662,11106,さいたま市桜区
815360,472,472,44662,11106,さいたま市桜区
815359,1484,1484,44662,11108,さいたま市南区
815358,138,138,44662,11224,戸田市
815359,435,435,44662,11224,戸田市
815361,1,1,44663,11101,さいたま市西区
815362,398,398,44663,11101,さいたま市西区
815361,12661,12661,44663,11102,さいたま市北区
815361,18432,18432,44663,11103,さいたま市大宮区
815361,2621,2621,44663,11105,さいたま市中央区
815363,104,104,44664,11103,さいたま市大宮区
815363,26196,26196,44664,11105,さいたま市中央区
815364,17,17,44664,11105,さいたま市中央区
815363,1439,1439,44664,11106,さいたま市桜区
815364,6032,6032,44664,11106,さいたま市桜区
815363,5985,5985,44664,11107,さいたま市浦和区
815366,9993,9993,44665,11108,さいたま市南区
815365,1051,1051,44665,11109,さいたま市緑区
815366,18075,18075,44665,11109,さいたま市緑区
815367,256,256,44665,11203,川口市
815365,1599,1599,44665,11203,川口市
815366,2226,2226,44665,11203,川口市
815368,76,76,44666,11105,さいたま市中央区
815368,16,16,44666,11107,さいたま市浦和区
815369,2983,2983,44667,11109,さいたま市緑区
815369,1562,1562,44667,11110,さいたま市岩槻区
815370,114,114,44668,11203,川口市
815370,28,28,44668,13121,足立区
815371,30454,30454,44669,11107,さいたま市浦和区
815371,8928,8928,44669,11108,さいたま市南区
815372,965,965,44669,11109,さいたま市緑区
815373,1542,1542,44669,11109,さいたま市緑区
815371,2131,2131,44669,11109,さいたま市緑区
815371,457,457,44669,11203,川口市
815374,29348,29348,44670,12102,千葉市花見川区
815375,7860,7860,44670,12102,千葉市花見川区
815376,3676,3676,44670,12102,千葉市花見川区
815377,171,171,44670,12102,千葉市花見川区
815374,771,771,44670,12103,千葉市稲毛区
815376,5,5,44670,12103,千葉市稲毛区
815380,42,42,44671,12106,千葉市美浜区
815378,40865,40865,44671,12106,千葉市美浜区
815379,6,6,44671,12106,千葉市美浜区
815381,21847,21847,44672,12101,千葉市中央区
815382,1243,1243,44672,12101,千葉市中央区
815384,108,108,44672,12101,千葉市中央区
815381,13095,13095,44672,12103,千葉市稲毛区
815381,8822,8822,44672,12106,千葉市美浜区
815383,421,421,44672,12106,千葉市美浜区
815385,9530,9530,44673,12101,千葉市中央区
815385,229,229,44673,12102,千葉市花見川区
815386,3079,3079,44673,12103,千葉市稲毛区
815387,2638,2638,44673,12103,千葉市稲毛区
815388,14,14,44673,12103,千葉市稲毛区
815385,39585,39585,44673,12103,千葉市稲毛区
815387,13342,13342,44673,12104,千葉市若葉区
815385,574,574,44673,12104,千葉市若葉区
815387,156,156,44673,12228,四街道市
815389,84,84,44674,12101,千葉市中央区
815389,13001,13001,44674,12104,千葉市若葉区
815390,1156,1156,44674,12104,千葉市若葉区
815390,179,179,44674,12228,四街道市
815392,1554,1554,44675,12101,千葉市中央区
815391,39556,39556,44675,12101,千葉市中央区
815391,1610,1610,44675,12104,千葉市若葉区
815391,114,114,44675,12105,千葉市緑区
815393,3,3,44675,12105,千葉市緑区
815400,15,15,44676,12206,木更津市
815401,62,62,44676,12206,木更津市
815402,528,528,44676,12206,木更津市
815394,1369,1369,44676,12206,木更津市
815403,115,115,44676,12206,木更津市
815395,21882,21882,44676,12206,木更津市
815404,39,39,44676,12206,木更津市
815396,4,4,44676,12206,木更津市
815397,1584,1584,44676,12206,木更津市
815398,1907,1907,44676,12206,木更津市
815399,155,155,44676,12206,木更津市
815400,4,4,44676,12225,君津市
815395,448,448,44676,12225,君津市
815405,3423,3423,44677,12102,千葉市花見川区
815405,13904,13904,44677,12106,千葉市美浜区
815408,4470,4470,44678,12231,印西市
815409,18,18,44678,12231,印西市
815410,26,26,44678,12231,印西市
815411,1,1,44678,12231,印西市
815406,4632,4632,44678,12231,印西市
815407,8095,8095,44678,12231,印西市
815406,2109,2109,44678,12232,白井市
815412,1016,1016,44679,12231,印西市
815413,500,500,44679,12231,印西市
815414,633,633,44680,12231,印西市
815417,139,139,44681,12102,千葉市花見川区
815415,13600,13600,44681,12102,千葉市花見川区
815416,1110,1110,44681,12102,千葉市花見川区
815415,25,25,44681,12221,八千代市
815418,4036,4036,44682,12102,千葉市花見川区
815419,862,862,44682,12102,千葉市花見川区
815420,16,16,44682,12102,千葉市花見川区
815419,455,455,44682,12103,千葉市稲毛区
815421,164,164,44682,12228,四街道市
815422,1576,1576,44683,12228,四街道市
815423,1351,1351,44683,12228,四街道市
815424,8,8,44683,12228,四街道市
815425,4,4,44683,12228,四街道市
815426,0,0,44683,12228,四街道市
815427,7734,7734,44684,12104,千葉市若葉区
815428,2,2,44684,12104,千葉市若葉区
815427,25,25,44684,12228,四街道市
815431,3,3,44685,12104,千葉市若葉区
815431,8,8,44685,12212,佐倉市
815429,72,72,44685,12230,八街市
815430,69,69,44685,12230,八街市
815442,17,17,44686,12206,木更津市
815446,27,27,44686,12229,袖ケ浦市
815436,1027,1027,44686,12229,袖ケ浦市
815437,3,3,44686,12229,袖ケ浦市
815438,5,5,44686,12229,袖ケ浦市
815439,7,7,44686,12229,袖ケ浦市
815440,37,37,44686,12229,袖ケ浦市
815441,2,2,44686,12229,袖ケ浦市
815432,47,47,44686,12229,袖ケ浦市
815443,10,10,44686,12229,袖ケ浦市
815433,3856,3856,44686,12229,袖ケ浦市
815444,5,5,44686,12229,袖ケ浦市
815434,5973,5973,44686,12229,袖ケ浦市
815445,283,283,44686,12229,袖ケ浦市
815435,42,42,44686,12229,袖ケ浦市
815447,9850,9850,44687,12225,君津市
815448,893,893,44687,12225,君津市
815449,1023,1023,44687,12226,富津市
815450,349,349,44687,12226,富津市
815451,3,3,44687,12226,富津市
815452,876,876,44688,12102,千葉市花見川区
815453,38,38,44689,12101,千葉市中央区
815453,866,866,44689,12104,千葉市若葉区
815454,2450,2450,44690,12231,印西市
815455,922,922,44691,12104,千葉市若葉区
815455,1167,1167,44691,12228,四街道市
815456,2794,2794,44692,8208,龍ケ崎市
815457,8124,8124,44692,8208,龍ケ崎市
815458,2838,2838,44692,8208,龍ケ崎市
815459,5,5,44692,8208,龍ケ崎市
815460,5,5,44692,8208,龍ケ崎市
815461,36,36,44692,8208,龍ケ崎市
815462,4,4,44692,8208,龍ケ崎市
815465,7,7,44693,8219,牛久市
815463,5,5,44693,8219,牛久市
815464,13,13,44693,8219,牛久市
815466,177,177,44693,8443,稲敷郡阿見町
815474,35,35,44694,8219,牛久市
815467,10162,10162,44694,8219,牛久市
815468,306,306,44694,8219,牛久市
815477,102,102,44694,8219,牛久市
815469,836,836,44694,8219,牛久市
815478,270,270,44694,8219,牛久市
815471,1652,1652,44694,8219,牛久市
815472,469,469,44694,8219,牛久市
815473,2943,2943,44694,8219,牛久市
815475,1180,1180,44694,8220,つくば市
815467,712,712,44694,8220,つくば市
815476,5,5,44694,8220,つくば市
815469,888,888,44694,8220,つくば市
815470,2,2,44694,8220,つくば市
815473,2,2,44694,8443,稲敷郡阿見町
815479,1682,1682,44695,8217,取手市
815480,90,90,44695,8217,取手市
815481,231,231,44695,8217,取手市
815482,1440,1440,44695,8217,取手市
815483,330,330,44695,8217,取手市
815485,530,530,44696,8208,龍ケ崎市
815484,1808,1808,44696,8564,北相馬郡利根町
815485,1221,1221,44696,8564,北相馬郡利根町
815486,477,477,44696,8564,北相馬郡利根町
815487,1240,1240,44697,8442,稲敷郡美浦村
815493,167,167,44698,8202,日立市
815494,25,25,44698,8202,日立市
815488,1296,1296,44698,8202,日立市
815489,2943,2943,44698,8202,日立市
815490,123,123,44698,8202,日立市
815491,2315,2315,44698,8202,日立市
815492,171,171,44698,8202,日立市
815495,6520,6520,44699,8202,日立市
815496,1480,1480,44699,8202,日立市
815497,907,907,44700,8202,日立市
815498,463,463,44700,8202,日立市
815499,436,436,44700,8202,日立市
815500,1050,1050,44700,8202,日立市
815501,2480,2480,44700,8202,日立市
815504,141,141,44701,8202,日立市
815505,1960,1960,44701,8202,日立市
815502,5124,5124,44701,8202,日立市
815503,356,356,44701,8202,日立市
815506,6098,6098,44702,10202,高崎市
815507,10,10,44702,10202,高崎市
815508,9,9,44702,10202,高崎市
815509,6,6,44702,10202,高崎市
815515,711,711,44703,10201,前橋市
815516,317,317,44703,10201,前橋市
815517,61,61,44703,10201,前橋市
815518,36,36,44703,10201,前橋市
815510,7876,7876,44703,10201,前橋市
815511,1021,1021,44703,10201,前橋市
815512,956,956,44703,10201,前橋市
815513,3,3,44703,10201,前橋市
815514,5,5,44703,10201,前橋市
815520,3658,3658,44704,10202,高崎市
815519,5278,5278,44704,10209,藤岡市
